sequence,seqid,label
MSSY SSYS SYSS YSSN SSNI SNID NIDR IDRL DRLQ RLQR LQRE QREI REIA EIAR IARL ARLK RLKA LKAD KADD ADDS DDSR DSRE SREM REMS EMSK MSKE SKEK KEKQ EKQA KQAQ QAQS AQSK QSKA SKAH KAHK AHKA HKAQ KAQQ AQQA QQAI QAIS AISS ISSA SSAK SAKS AKSL KSLS SLST LSTQ STQK TQKS QKSK KSKM SKMS KMSE MSEL SELE ELER LERA ERAT RATR ATRD TRDG RDGA DGAA GAAI AAIG AIGK IGKK GKKR KKRA KRAD RADI ADIA DIAK IAKK AKKI KKIA KIAD IADK ADKA DKAK KAKQ AKQL KQLS QLSS LSSY SSYQ SYQA YQAK QAKQ AKQF KQFK QFKA FKAD KADE ADEQ DEQA EQAV QAVK AVKK VKKV KKVA KVAQ VAQE AQEQ QEQK EQKR QKRL KRLS RLSD LSDE SDER DERT ERTK RTKH TKHE KHEA HEAF EAFI AFIK FIKQ IKQS KQSL QSLS SLSS LSSM SSMR SMRT MRTT RTTA TTAS TASA ASAT SATM ATME TMEA MEAE EAEE AEEE EEEY EEYD EYDF YDFF DFFI FFIS FISH ISHA SHAS HASE ASED SEDK EDKE DKEA KEAF EAFV AFVQ FVQD VQDL QDLV DLVA LVAA VAAL AALR ALRD LRDL RDLG DLGA LGAK GAKI AKIF KIFY IFYD FYDA YDAY DAYT AYTL YTLK TLKV LKVG KVGD VGDS GDSL DSLR SLRR LRRK RRKI RKID KIDQ IDQG DQGL QGLA GLAN LANS ANSK NSKF SKFG KFGI FGIV GIVV IVVL VVLS VLSE LSEH SEHF EHFF HFFS FFSK FSKQ SKQW KQWP QWPA WPAR PARE AREL RELD ELDG LDGL DGLT GLTA LTAM TAME AMEI MEIG EIGG IGGQ GGQT GQTR QTRI TRIL RILP ILPI LPIW PIWH IWHK WHKV HKVS KVSY VSYD SYDE YDEV DEVR EVRR VRRF RRFS RFSP FSPS SPSL,VFG045465,VFC0258
MYNL YNLF NLFV LFVS FVSG VSGW SGWK GWKE WKEE KEEW EEWQ EWQG WQGV QGVP GVPC VPCT PCTF CTFD TFDL FDLS DLSR LSRC SRCV RCVN CVNQ VNQH NQHE QHEY HEYT EYTD YTDQ TDQK DQKI QKIA KIAE IAEK AEKF EKFG KFGK FGKL GKLD KLDG LDGA DGAE GAEL AELA ELAE LAEL AELT ELTR LTRL TRLP RLPT LPTI PTIF TIFA IFAY FAYE AYEA YEAA EAAC AACK ACKL CKLD KLDP LDPK DPKF PKFG KFGL FGLI GLIR LIRD IRDV RDVT DVTV VTVR TVRR VRRG RRGQ RGQV GQVR QVRI VRIE RIEY IEYE EYEF YEFI EFIP FIPV IPVQ PVQP VQPF QPFL PFLT FLTV LTVA TVAD VADF ADFD DFDT FDTL DTLA TLAF LAFE AFEL FELD ELDI LDIG DIGN IGNW GNWE NWEM WEMN EMNR MNRT NRTH RTHW THWA HWAV WAVK AVKD VKDV KDVN DVNL VNLP NLPK LPKE PKEL KELH ELHT LHTA HTAK TAKG AKGI KGIT GITL ITLP TLPS LPSW PSWT SWTR WTRQ TRQA RQAS QASR ASRA SRAV RAVD AVDI VDIT DITQ ITQH TQHD QHDF HDFD DFDV FDVG DVGL VGLS GLSF LSFP SFPG FPGE PGEA GEAR EARG ARGL RGLV GLVE LVEQ VEQV EQVA QVAR VARE AREL RELE ELEA LEAR EARV ARVG RVGP VGPN GPNA PNAY NAYF AYFY YFYD FYDN YDNN DNNY NNYV NYVS YVSQ VSQL SQLA QLAR LARP ARPS RPSL PSLD SLDT LDTL DTLL TLLQ LLQD LQDI QDIY DIYR IYRN YRNR RNRC NRCK RCKL CKLI KLIV LIVV IVVF VVFV VFVG FVGD VGDD GDDY DDYQ DYQR YQRK QRKD RKDW KDWC DWCG WCGV CGVE GVEF VEFR EFRA FRAI RAIR AIRE IREI REII EIIM IIMA IMAR MARA ARAE RAEQ AEQR EQRI QRIM,VFG045466,VFC0258
MSDN SDNL DNLD NLDS LDSN DSNS SNSI NSII SIIL IILK ILKV LKVD KVDS VDSS DSSI SSIS SISL ISLE SLEV LEVN EVNK VNKD NKDN KDNS DNSA NSAA SAAD AADG ADGK DGKT GKTV KTVN TVNT VNTA NTAI TAIA AIAS IASL ASLD SLDN LDNG DNGG NGGD GGDF GDFV DFVP FVPG VPGI PGIV GIVF IVFT VFTF FTFE TFEI FEIT EITE ITEG TEGN EGNA GNAV NAVF AVFV VFVA FVAN VANG ANGE NGEK GEKK EKKA KKAN KANI ANIN NINA INAN NANP ANPA NPAM PAMV AMVA MVAT VATA ATAD TADF ADFT DFTD FTDT TDTI DTIG TIGE IGET GETG ETGK TGKI GKII KIIV IIVY IVYP VYPT YPTL PTLN TLNN LNNT NNTL NTLV TLVA LVAD VADA ADAV DAVP AVPY VPYT PYTF YTFK TFKS FKSV KSVA SVAP VAPP APPV PPVL PVLK VLKL LKLK KLKV LKVD KVDK VDKD DKDN KDNA DNAL NALS ALSN LSNG SNGT NGTD GTDF TDFD DFDL FDLV DLVT LVTA VTAT TATL ATLT TLTR LTRD TRDG RDGG DGGQ GGQK GQKF QKFV KFVG FVGQ VGQG GQGV QGVT GVTF VTFS TFSL FSLP SLPS LPSN PSND SNDA NDAA DAAV AAVF AVFE VFET FETG ETGQ TGQT GQTK QTKK TKKL KKLS KLSA LSAT SATT ATTG TTGN TGND GNDG NDGT DGTA GTAT TATA ATAI TAII AIII IIIR IIRN IRNA RNAA NAAG AAGG AGGG GGGT GGTV GTVT TVTV VTVT TVTC VTCV TCVL CVLD VLDA LDAD DADG ADGK DGKV GKVS KVSD VSDQ SDQC DQCD QCDV CDVH DVHF VHFA HFAA FAAV AAVS AVSA VSAD SADI ADII DIIS IISF ISFS SFSV FSVS SVSA VSAT SATD ATDP TDPL DPLG PLGY LGYS GYSN YSNN SNNG NNGK NGKA GKAA KAAR,VFG051113,VFC0258
MAVS AVSA VSAV SAVI AVIN VINN INNI NNIP NIPN IPNI PNIM NIMV IMVS MVSN VSNI SNIS NISS ISSP SSPA SPAG PAGS AGSQ GSQV SQVI QVIT VITA ITAT TATL ATLT TLTY LTYD TYDG YDGN DGNG GNGN NGND GNDA NDAP DAPK APKP PKPG KPGT PGTD GTDR TDRF DRFT RFTF FTFI TFIF FIFA IFAS FASN ASNP SNPN NPNG PNGN NGNV GNVK NVKV VKVA KVAS VASG ASGS SGSS GSSL SSLD SLDA LDAA DAAI AAIT AITQ ITQD TQDS QDSA DSAN SANP ANPN NPNV PNVY NVYT VYTA YTAS TASI ASIT SITV ITVI TVIA VIAA IAAA AAAY AAYG AYGV YGVC GVCS VCSA CSAS SASG ASGN SGNK GNKT NKTG KTGD TGDS GDST DSTQ STQW TQWL QWLA WLAS LASA ASAT SATS ATSF TSFS SFSI FSIL SILP ILPS LPSV PSVS SVSF VSFP SFPV FPVI PVIT VITR ITRN TRNP RNPS NPSP PSPA SPAL PALQ ALQV LQVS QVSP VSPV SPVP PVPG VPGT PGTP GTPD TPDS PDSD DSDA SDAT DATL ATLV TLVT LVTQ VTQM TQMD QMDV MDVT DVTV VTVT TVTD VTDE TDEG DEGG EGGN GGNP GNPI NPIP PIPD IPDS PDSS DSSV SSVT SVTF VTFT TFTV FTVK TVKD VKDV KDVR DVRK VRKT RKTS KTSA TSAT SATQ ATQT TQTG QTGV TGVF GVFY VFYS FYSA YSAS SASK ASKT SKTP KTPI TPIS PISL ISLA SLAP LAPL APLT PLTP LTPQ TPQD PQDP QDPR DPRS PRSD RSDS SDSR DSRF SRFA RFAQ FAQA AQAT QATN ATNK TNKL NKLG KLGV LGVA GVAT VATI ATIF TIFI IFIA FIAT IATN ATNQ TNQN NQNP QNPG NPGY PGYL GYLR YLRI LRIF RIFC IFCE FCET CETN ETNT TNTI NTIR TIRG IRGA RGAS GASA ASAF,VFG051120,VFC0258
MYVV YVVG VVGN VGNS GNST NSTL STLV TLVT LVTI VTIT TITN ITNN TNNG NNGT NGTI GTIT TITG ITGG TGGA GGAG GAGG AGGL GGLN GLNS LNSA NSAW SAWP AWPV WPVY PVYY VYYG YYGA YGAT GATG ATGG TGGA GGAG GAGE AGEG GEGG EGGA GGAA GAAG AAGS AGSI GSIR SIRT IRTG RTGG TGGS GGSQ GSQG SQGT QGTS GTSS TSSQ SSQG SQGG QGGA GGAG GAGI AGII GIIG IIGA IGAN GANI ANIA NIAV IAVI AVIN VINN INNG NNGT NGTI GTIT TITG ITGG TGGI GGIG GIGG IGGT GGTG GTGG TGGL GGLN GLNA LNAG NAGV AGVQ GVQN VQND QNDA NDAV DAVT AVTF VTFQ TFQS FQSG QSGT SGTN GTNS TNSL NSLT SLTL LTLT TLTT LTTK TTKS TKSV KSVI SVIS VISG ISGV SGVV GVVS VVSA VSAN SANG ANGN NGND GNDD NDDT DDTL DTLT TLTL LTLQ TLQN LQNT QNTL NTLS TLSK LSKI SKID KIDG IDGG DGGQ GGQS GQSD QSDG SDGA DGAN GANI ANIS NISA ISAT SATQ ATQY TQYK QYKG YKGF KGFE GFEH FEHL EHLV HLVV LVVN VVNG VNGG NGGR GGRW GRWT RWTV WTVG TVGG VGGS GGSA GSAI SAIV AIVS IVSG VSGE SGET GETT ETTL TTLN TLNG LNGG NGGA GGAL GALV ALVV LVVT VVTG VTGP TGPA GPAA PAAL AALG ALGV LGVQ GVQA VQAI QAIT AITA ITAQ TAQG AQGG QGGA GGAI GAIE AIEA IEAS EASG ASGD SGDQ GDQV DQVL QVLN VLNQ LNQS NQSF QSFV SFVL FVLK VLKN LKNN KNNP NNPY NPYG PYGA YGAS GAST ASTS STSG TSGL SGLV GLVV LVVQ VVQG VQGA QGAD GADN ADNL DNLV NLVL LVLS VLSG LSGV SGVL GVLS VLSD LSDV SDVG DVGR VGRL GRLT RLTK LTKN,VFG051123,VFC0258
MGGE GGEN GENK ENKV NKVP KVPR VPRG PRGS RGSG GSGG SGGG GGGG GGGV GGVA GVAF VAFV AFVL FVLN VLNG LNGQ NGQI GQIF QIFT IFTV FTVA TVAA VAAS AASA ASAR SARI ARIL RILG ILGG LGGG GGGG GGGG GGGA GGAR GARI ARII RIID IIDP IDPV DPVT PVTD VTDA TDAE DAEM AEMG EMGG MGGG GGGG GGGG GGGL GGLG GLGI LGII GIIL IILN ILNT LNTG NTGT TGTL GTLV TLVV LVVD VVDG VDGY DGYV GYVS YVSG VSGG SGGS GGSG GSGG SGGT GGTP GTPK TPKS PKST KSTG STGD TGDY GDYT DYTK YTKG TKGQ KGQV GQVP QVPE VPEG PEGS EGSP GSPG SPGG PGGG GGGV GGVY GVYM VYMR YMRS MRSS RSST SSTT STTV TTVN TVNL VNLS NLSS LSST SSTG STGS TGSI GSIL SILS ILSG LSGA SGAI GAIS AIST ISTP STPK TPKM PKMK KMKS MKSP KSPP SPPA PPAL PALI ALIL LILD ILDG LDGS DGSD GSDS SDSV DSVI SVIN VINN INNQ NNQG NQGT QGTI GTIA TIAR IARL ARLF RLFP LFPS FPSI PSIP SIPE IPEL PELF ELFS LFSV FSVD SVDA VDAN DANV ANVV NVVP VVPA VPAI PAIY AIYV IYVR YVRG VRGD RGDR GDRN DRNY RNYI NYII YIIN IINS INSH NSHI SHII HIIL IILG ILGN LGNA GNAT NATI ATIN TINN INNG NNGQ NGQF GQFA QFAS FAST ASTS STSE TSEA SEAI EAIE AIEF IEFD EFDG FDGN DGND GNDN NDNT DNTL NTLE TLEL LELW ELWG LWGG WGGQ GGQS GQSM QSMR SMRG MRGV RGVV GVVR VVRV VRVT RVTG VTGG TGGG GGGT GGTG GTGN TGNH GNHL NHLI HLIL LILG ILGG LGGA GGAN GANA ANAG NAGT AGTF GTFN TFNF FNFG NFGL FGLL GLLD LLDQ LDQI,VFG051125,VFC0258
MPNL PNLA NLAN LANQ ANQD NQDF QDFT DFTQ FTQF TQFK QFKR FKRE KREQ REQQ EQQT QQTA QTAP TAPA APAW PAWF AWFR WFRI FRIL RILR ILRG LRGG RGGR GGRM GRMT RMTK MTKW TKWK KWKG WKGK KGKV GKVA KVAS VASY ASYA SYAP YAPH APHV PHVA HVAP VAPA APAI PAIG AIGW IGWA GWAF WAFS AFSR FSRT SRTL RTLQ TLQL LQLS QLSL LSLI SLIS LISL ISLV SLVM LVMA VMAG MAGT AGTA GTAA TAAA AAAS AASD ASDR SDRY DRYW RYWD YWDS WDSN DSNG SNGT NGTA GTAV TAVG AVGR VGRG GRGG RGGS GGSG GSGA SGAW GAWN AWNT WNTS NTSN TSNA SNAF NAFW AFWS FWSP WSPS SPSG PSGD SGDG GDGV DGVS GVSG VSGP SGPY GPYS PYSA YSAW SAWN AWNN WNNA NNAA NAAF AAFD AFDT FDTA DTAI TAIF AIFG IFGG FGGT GGTA GTAG TAGT AGTV GTVT TVTL VTLG TLGS LGSP GSPI SPIT PITV ITVG TVGA VGAM GAMT AMTF MTFE TFET FETT ETTG TTGY TGYI GYIL YILS ILSG LSGN SGNT GNTL NTLT TLTL LTLG TLGT LGTA GTAT TATP ATPT TPTI PTIT TITT ITTS TTSS TSSG SSGT SGTT GTTT TTTI TTIN TINS INSV NSVL SVLA VLAG LAGT AGTN GTNG TNGL NGLT GLTK LTKA TKAG KAGD AGDG GDGI DGIL GILS ILSL LSLT SLTG LTGA TGAN GANT ANTF NTFS TFSG FSGN SGNI GNII NIIV IIVT IVTG VTGG TGGT GGTL GTLS TLSV LSVN SVNS VNSS NSSA SSAA SAAL AALG ALGA LGAA GAAA AAAN AANE ANEI NEIS EISL ISLA SLAN LANG ANGA NGAG GAGL AGLN GLNS LNSS NSSG SSGS SGSL GSLA SLAG LAGR AGRS GRSV RSVT SVTL VTLT TLTG LTGG TGGQ GGQA,VFG051131,VFC0258
MPGL PGLF GLFS LFSS FSST SSTF STFL TFLS FLSG LSGN SGNF GNFR NFRN FRNK RNKI NKIR KIRD IRDY RDYI DYIS YISC ISCF SCFC CFCL FCLF CLFM LFMF FMFG MFGL FGLS GLSV LSVN SVNH VNHA NHAY HAYA AYAG YAGP AGPG GPGI PGIF GIFI IFIN FIND INDG NDGT DGTD GTDD TDDG DDGC DGCI GCIW CIWT IWTF WTFD TFDK FDKE DKED KEDY EDYS DYSP YSPI SPIG PIGD IGDY GDYF DYFG YFGN FGNT GNTA NTAP TAPA APAD PADK ADKD DKDS KDSA DSAG SAGR AGRN GRNS RNSP NSPA SPAS PASV ASVK SVKY VKYH KYHI YHIP HIPS IPSI PSIQ SIQQ IQQL QQLG QLGG LGGA GGAA GAAT AATL ATLK TLKC LKCL KCLS CLSK LSKD SKDR KDRD DRDT RDTQ DTQT TQTD QTDR TDRV DRVL RVLF VLFY LFYG FYGN YGNS GNSK NSKE SKEQ KEQG EQGS QGSI GSIS SISL ISLT SLTL LTLG TLGG LGGE GGEL GELF ELFV LFVN FVNN VNNG NNGN NGNL GNLG NLGL LGLG GLGG LGGG GGGT GGTD GTDT TDTK DTKA TKAM KAMR AMRI MRIG RIGS IGSM GSMA SMAT MATL ATLT TLTG LTGP TGPS GPSG PSGL SGLR GLRS LRSL RSLA SLAI LAIG AIGA IGAG GAGE AGEI GEIA EIAT IATV ATVA TVAS VASG ASGD SGDD GDDA DDAI DAIA AIAI IAIG AIGT IGTA GTAA TAAQ AAQA AQAA QAAH AAHV AHVG HVGS VGSI GSIA SIAL IALG ALGL LGLQ GLQS LQST QSTT STTE TTEL TELP ELPS LPSL PSLV SLVK LVKD VKDV KDVT DVTI VTIN TING INGI NGIK GIKL IKLS KLSA LSAF SAFA AFAG FAGS AGSN GSNP SNPA NPAS PASV ASVL SVLS VLSI LSIG SIGN IGND GNDT NDTL DTLK TLKR LKRS KRSI,VFG051134,VFC0258
MSFF SFFK FFKK FKKN KKNI KNIS NISI ISIT SITA ITAM TAMG AMGG MGGL GGLM GLML LMLS MLSL LSLA SLAV LAVD AVDA VDAA DAAK AAKA AKAE KAEE AEEN EENV ENVS NVSQ VSQV SQVK QVKL VKLP KLPP LPPV PPVF PVFV VFVF FVFE VFEL FELV ELVE LVEN VENQ ENQG NQGL QGLA GLAN LANI ANIA NIAL IALI ALIR LIRP IRPR RPRV PRVI RVIA VIAP IAPD APDN PDNN DNNL NNLR NLRP LRPG RPGG PGGI GGIV GIVS IVSG VSGI SGIA GIAG IAGL AGLL GLLT LLTL LTLG TLGQ LGQE GQEN QENR ENRN NRNL RNLI NLIS LISE ISEN SENR ENRQ NRQV RQVI QVIN VINN INNN NNNT NNTT NTTA TTAI TAIG AIGQ IGQN GQNS QNSD NSDR SDRI DRID RIDA IDAN DANA ANAK NAKG AKGV KGVA GVAD VADN ADNR DNRA NRAA RAAI AAIG AIGQ IGQN GQNS QNSG NSGR SGRI GRID RIDA IDAN DANA ANAK NAKG AKGV KGVA GVAD VADN ADNK DNKA NKAA KAAI AAIG AIGR IGRN GRNS RNSG NSGR SGRI GRID RIDA IDAN DANA ANAK NAKG AKGV KGVA GVAD VADN ADNK DNKT NKTA KTAI TAIG AIGR IGRN GRNS RNSG NSGR SGRI GRID RIDT IDTN DTNA TNAK NAKG AKGV KGVA GVAD VADN ADNR DNRA NRAA RAAI AAIS AISQ ISQN SQNR QNRG NRGR RGRI GRIN RINA INAN NANA ANAA NAAG AAGV AGVA GVAS VASN ASNR SNRA NRAA RAAI AAIR AIRQ IRQN RQNS QNSA NSAA SAAI AAIS AISA ISAL SALG ALGQ LGQR GQRV QRVD RVDG VDGL DGLQ GLQG LQGQ QGQI GQIN QINS INSA NSAR SARK ARKE RKEA KEAR EARA ARAG RAGA AGAA GAAN AANA ANAA NAAA AAAL AALS ALSG LSGL SGLR,VFG051142,VFC0258
MLFQ LFQR FQRR QRRY RRYP RYPP YPPT PPTR PTRW TRWE RWER WERL ERLR RLRL LRLY RLYL LYLW YLWP LWPR WPRR PRRS RRSF RSFS SFSR FSRS SRSF RSFR SFRY FRYG RYGG YGGK GGKR GKRI KRIL RILR ILRI LRIT RITA ITAS TASP ASPH SPHA PHAV HAVA AVAA VAAG AAGL AGLA GLAV LAVG AVGV VGVF GVFS VFSA FSAF SAFT AFTP FTPF TPFF PFFG FFGF FGFH GFHL FHLI HLII LIIA IIAI IAIV AIVL IVLA VLAY LAYF AYFL YFLA FLAG LAGN AGNV GNVA NVAA VAAA AAAA AAAL AALG ALGT LGTT GTTL TTLA TLAN LANP ANPL NPLT PLTL LTLP TLPF LPFI PFIW FIWG IWGS WGST GSTF STFE TFEL FELG ELGR LGRF GRFI RFIM FIMS IMSG MSGS SGSV GSVD SVDS VDSV DSVP SVPP VPPV PPVH PVHL VHLG HLGH LGHA GHAL HALE ALET LETM ETMR TMRF MRFE RFEE FEEV EEVW EVWT VWTP WTPL TPLL PLLK LLKP LKPM KPML PMLF MLFG LFGS FGST GSTI STIL TILG ILGA LGAA GAAF AAFA AFAV FAVL AVLV VLVY LVYF VYFV YFVT FVTR VTRY TRYA RYAV YAVS AVSV VSVF SVFR VFRR FRRR RRRR RRRL RRLE RLER LERL ERLA RLAE LAEK AEKH EKHR KHRL HRLH RLHR LHRQ HRQR RQRE QREL RELQ ELQK LQKA,VFG051149,VFC0001
MRPV RPVL PVLF VLFL LFLM FLMI LMIA MIAA IAAG AAGI AGIA GIAL IALG ALGI LGIG GIGY IGYP GYPW YPWY PWYM WYMR YMRH MRHF RHFT HFTG FTGS TGSE GSEI SEIG EIGR IGRW GRWT RWTM WTML TMLE MLEN LENR ENRQ NRQS RQSG QSGF SGFK GFKV FKVQ KVQE VQEV QEVR EVRL VRLA RLAA LAAS AASD ASDA SDAP DAPV APVR PVRV VRVF RVFI VFID FIDA IDAT DATP ATPL TPLP PLPG LPGY PGYV GYVP YVPA VPAE PAER AERR ERRS RRSA RSAV SAVT AVTL VTLA TLAV LAVS AVSR VSRD SRDG RDGQ DGQP GQPV QPVL PVLS VLSQ LSQG SQGL QGLD GLDF LDFV DFVS FVST VSTS STSG TSGS SGSI GSIN SINT INTD NTDR TDRP DRPQ RPQD PQDG QDGH DGHV GHVL HVLR VLRQ LRQS RQSA QSAG SAGD AGDI GDID DIDP IDPV DPVI PVIP VIPG IPGL PGLY GLYA LYAF YAFR AFRL FRLV RLVQ LVQG VQGN QGNT GNTD NTDG TDGL DGLQ GLQL LQLS QLSK LSKA SKAD KADL ADLV DLVL LVLR VLRR LRRG RRGA RGAQ GAQP AQPP QPPN PPNE PNET NETY ETYT TYTT YTTI TTIG TIGL IGLV GLVL LVLG VLGV LGVL GVLG VLGL LGLY GLYG LYGL YGLM GLMR LMRT MRTR RTRL TRLR RLRR LRRP RRPQ RPQT,VFG051158,VFC0001
MTLS TLST LSTR STRI TRIA RIAP IAPH APHL PHLP HLPY LPYL PYLR YLRR LRRF RRFS RFSR FSRA SRAL RALT ALTG LTGS TGSQ GSQS SQSS QSSG SSGD SGDA GDAY DAYV AYVA YVAA VAAA AAAL AALE ALEA LEAL EALI ALIA LIAD IADV ADVG DVGI VGIF GIFP IFPE FPEA PEAS EASS ASSD SSDR SDRI DRIG RIGL IGLY GLYR LYRL YRLF RLFC LFCN FCNL CNLY NLYK LYKN YKNA KNAS NASI ASIR SIRM IRMP RMPE MPET PETS ETSS TSSE SSEF SEFA EFAW FAWE AWET WETH ETHA THAA HAAR AARN ARNL RNLA NLAH LAHI AHIA HIAP IAPL APLP PLPR LPRQ PRQA RQAF QAFL AFLL FLLV LLVA LVAV VAVE AVEG VEGF EGFN GFND FNDH NDHE DHEA HEAA EAAE AAEI AEIL EILE ILEV LEVD EVDQ VDQA DQAE QAEF AEFG EFGR FGRL GRLL RLLS LLST LSTA STAS TASG ASGE SGEI GEIS EISR ISRQ SRQV RQVA QVAT VATR ATRL TRLM RLMI LMII MIIE IIED IEDE EDEP DEPL EPLI PLIA LIAM IAMD AMDI MDIE DIEQ IEQM EQMV QMVE MVES VESL ESLG SLGH LGHE GHEV HEVV EVVG VVGI VGIA GIAR IART ARTK RTKD TKDE KDEA DEAL EALA ALAL LALY ALYE LYEK YEKE EKEK KEKP EKPR KPRM PRMV RMVL MVLA VLAD LADI ADIQ DIQL IQLA QLAD LADG ADGS DGSS GSSG SSGI SGID GIDA IDAV DAVN AVNE VNEI NEIL EILH ILHD LHDN HDNT DNTI NTIP TIPV IPVI PVIF VIFI IFIT FITA ITAF TAFP AFPE FPER PERL ERLL RLLT LLTG LTGE TGER GERP ERPE RPEP PEPT EPTF PTFL TFLV FLVT LVTK VTKP TKPF KPFN PFNP FNPD NPDM PDMV DMVK MVKA VKAL KALI ALIS,VFG051176,VFC0001
MAAK AAKP AKPL KPLL PLLE LLEE LEES EESA ESAG SAGG AGGN GGNA GNAA NAAH AAHL AHLV HLVS LVSQ VSQL SQLS QLSD LSDS SDSS DSSA SSAV SAVI AVIE VIEA IEAA EAAK AAKK AKKM KKME KMEE MEES EESL ESLH SLHS LHSR HSRD SRDI RDIP DIPR IPRK PRKL RKLA KLAI LAIY AIYG IYGA YGAA GAAA AAAG AAGF AGFE GFEL FELR ELRD LRDE RDEL DELD ELDH LDHL DHLS HLSN LSNR SNRT NRTI RTIE TIEP IEPN EPNI PNIF NIFF IFFN FFNA FNAR NARF ARFL RFLA FLAP LAPA APAM PAMP AMPR MPRL PRLE RLED LEDR EDRE DREV REVR EVRF VRFM RFMV FMVM MVMR VMRD MRDE RDEN DENE ENET NETR ETRS TRSR RSRL SRLR RLRF LRFV RFVM FVMP VMPY MPYT PYTV YTVE TVER VERP ERPG RPGL PGLP GLPL LPLS PLSV LSVP SVPV VPVI PVIR VIRS IRSW RSWA SWAT WATP ATPF TPFG PFGP FGPQ GPQG PQGT QGTP GTPL TPLI PLID LIDH IDHD DHDN HDNP DNPV NPVG PVGV VGVV GVVE VVED VEDL EDLF DLFD LFDI FDIL DILA ILAR LARR ARRH RRHI RHIK HIKL IKLP KLPE LPEV PEVL EVLV VLVL LVLP VLPE LPEM PEMR EMRA MRAN RANG ANGA NGAA GAAA AAAR AARL ARLI RLIR LIRS IRSV RSVA SVAI VAIG AIGR IGRQ GRQL RQLP QLPV LPVQ PVQS VQSI QSIE SIEH IEHK EHKE HKER KERP ERPF RPFL PFLE FLES LESK ESKL SKLD KLDG LDGK DGKT GKTY KTYI TYIK YIKE IKEA KEAI EAIG AIGA IGAH GAHH AHHR HHRH HRHD RHDY HDYE DYER YERL ERLW RLWR LWRR WRRL RRLA RLAE LAEQ AEQG EQGE QGEL GELV ELVH LVHK VHKV HKVA KVAR VART ARTP,VFG051185,VFC0001
MNRF NRFL RFLK FLKI LKIT KITI ITIL TILA ILAA LAAA AAAS AASL ASLA SLAT LATV ATVA TVAA VAAP AAPL APLA PLAT LATA ATAS TASA ASAD SADS ADSW DSWS SWSR WSRH SRHS RHSW HSWE SWES WESK ESKT SKTW KTWK TWKR WKRD KRDS RDSW DSWG SWGP WGPG GPGH PGHW GHWE HWES WESR ESRS SRST RSTE STER TERG ERGW RGWS GWSR WSRS SRSH RSHS SHSH HSHH SHHS HHSS HSSR SSRS SRSN RSNN SNND NNDA NDAL DALA ALAA LAAG AAGV AGVI GVIG VIGL IGLA GLAA LAAG AAGA AGAL GALL ALLG LLGS LGSV GSVL SVLS VLSQ LSQP SQPR QPRT PRTT RTTY TTYI TYIQ YIQP IQPM QPMP PMPV MPVY PVYA VYAA YAAP AAPP APPP PPPP PPPA PPAY PAYY AYYP YYPA YPAA PAAP AAPT APTR PTRN TRNV RNVV NVVY VVYR VYRA YRAG RAGY AGYE GYEP YEPW EPWS PWSR WSRG SRGW RGWY GWYQ WYQY YQYC QYCS YCSG CSGR SGRY GRYR RYRS YRSF RSFN SFNP FNPK NPKT PKTG KTGT TGTY GTYR TYRG YRGY RGYD GYDG YDGR DGRD GRDH RDHF DHFC HFCT FCTA CTAN,VFG051202,VFC0001
MALD ALDD LDDD DDDI DDIR DIRI IRIL RILG ILGT LGTV GTVG TVGL VGLF GLFE LFES FESF ESFT SFTP FTPE TPEQ PEQL EQLR QLRL LRLL RLLA LLAF LAFG AFGA FGAE GAER AERL ERLV RLVL LVLR VLRA LRAG RAGR AGRE GREL RELF ELFR LFRE FREG REGQ EGQS GQSA QSAD SADC ADCA DCAY CAYI AYII YIIV IIVT IVTG VTGT TGTI GTIT TITL ITLF TLFH LFHE FHEG HEGD EGDE GDEG DEGR EGRV GRVT RVTI VTIR TIRP IRPV RPVG PVGP VGPG GPGA PGAI GAIL AILG ILGE LGEM GEMA EMAL MALI ALIA LIAQ IAQT AQTT QTTR TTRL TRLT RLTG LTGA TGAV GAVA AVAD VADV ADVE DVET VETE ETEV TEVI EVIR VIRI IRIS RISR ISRS SRSI RSIF SIFR IFRR FRRI RRIL RILE ILEE LEEY EEYP EYPE YPEV PEVA EVAA VAAA AAAL AALH ALHA LHAH HAHI AHIS HISR ISRN SRNL RNLV NLVE LVEL VELI ELIG LIGQ IGQI GQIE QIEQ IEQV EQVA QVAP VAPR APRL PRLA RLAN LANR ANRD,VFG051235,VFC0001
